Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
spambase,2,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4140.0,461.0,359.0,102.0,0.0,77.87418655097613,22.125813449023862,0.0,0.5713738788011377,0.22053800470350413,0.4664688735914309,46.16673385647566,95.43007045224475,446.16755515500336,6536.972130988124,-6090.804575833121,0.9678254992516342,14.179982930559923,-13.212157431308288,235.8103798109399,0.5115192620627764,24377.19141920592,0.6666666666666666,186.0,0.04945054945054945,9.0,0.9505494505494505,173.0,0.3333333333333333,93.0,0.9538461538461539,0.6666666666666666,0.7848101265822784,0.6106845459049222,0.9338886919532081,0.938591364608306,0.7787418655097614,0.16152574829364416,0.8384742517063558,0.22125813449023862,0.834037956563359,0.7787418655097614,0.7798796644608582,0.6106845459049222,0.935952928185802,0.9251681540937307,0.7785657775768535,0.7787418655097614,0.039,0.016,0.03125,0.015625,31.25,15.625,13103.0,2045321.0,231574.0,78.74186550976138,50.65075921908894,?,?,?,?
spambase,2,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,355.0,105.0,0.0,77.17391304347827,22.82608695652174,0.0,0.5597885526795479,0.22694681862431995,0.47491077611855215,47.532984656606395,97.21382814526409,444.824115587931,6739.8236343417775,-6294.999518753846,0.9670089469302847,14.651790509438646,-13.68478156250836,228.85540703751664,0.497511754429384,23655.99259553771,0.6523297491039427,182.0,0.04419889502762431,8.0,0.9558011049723757,173.0,0.34767025089605735,97.0,0.9578947368421052,0.6523297491039427,0.7761194029850746,0.6033644870746379,0.9270183567991446,0.9367707733037672,0.7717391304347826,0.16360827635846426,0.8363917236415358,0.22826086956521738,0.8331015340283074,0.7717391304347826,0.7726035301176563,0.6033644870746377,0.92584569044415,0.9080804660516668,0.7716517192308965,0.7717391304347826,0.031,0.016,0.03125,0.015625,31.25,15.625,13103.0,2045814.0,231081.0,77.82608695652173,50.43478260869565,?,?,?,?
spambase,2,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,365.0,95.0,0.0,79.34782608695652,20.652173913043477,0.0,0.5981239654221078,0.2060110027796712,0.4524174346767527,43.14807272283503,92.60946046338613,444.824115587931,6821.817635578408,-6376.993519990477,0.9670089469302847,14.83003833821393,-13.863029391283645,249.0360003480457,0.5413826094522732,25741.990790237007,0.6881720430107527,192.0,0.04419889502762431,8.0,0.9558011049723757,173.0,0.3118279569892473,87.0,0.96,0.6881720430107527,0.8016701461377871,0.6346108252066369,0.9325927246084081,0.939524138036553,0.7934782608695652,0.1495051128864368,0.8504948871135631,0.20652173913043478,0.8440752508361203,0.7934782608695652,0.7949457414504939,0.6346108252066369,0.932214822161782,0.9111750787832803,0.7931253225020001,0.7934782608695652,0.031,0.016,0.03125,0.015625,31.25,15.625,13103.0,2045814.0,231081.0,79.78260869565217,50.43478260869565,?,?,?,?
spambase,2,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,367.0,93.0,0.0,79.78260869565217,20.217391304347824,0.0,0.6030066815144766,0.20498866978713956,0.45047438835332804,42.9339497016686,92.21172054914898,444.824115587931,7709.948050251836,-7265.123934663905,0.9670089469302847,16.760756630982254,-15.793747684051967,250.17832089993544,0.5438659149998597,25860.068518296997,0.7096774193548387,198.0,0.06629834254143646,12.0,0.9337016574585635,169.0,0.2903225806451613,81.0,0.9428571428571428,0.7096774193548387,0.8098159509202454,0.6309989994055525,0.93316699340581,0.9359168494691381,0.7978260869565217,0.15444701014311948,0.8455529898568804,0.20217391304347826,0.8378546583850932,0.7978260869565217,0.7997455779391133,0.6309989994055526,0.9347565212225468,0.9179486617669959,0.7970193443696355,0.7978260869565217,0.031,0.006,0.03125,0.0,31.25,0.0,13103.0,2045814.0,231081.0,80.0,50.65217391304348,?,?,?,?
spambase,2,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,360.0,100.0,0.0,78.26086956521739,21.73913043478261,0.0,0.5773534978592036,0.21642654200967892,0.4633756140822844,45.32956030398408,94.85259037974836,444.824115587931,6831.448481214769,-6386.624365626838,0.9670089469302847,14.850974959162542,-13.883966012232257,239.13375995139313,0.5198559998943328,24718.430418495187,0.6774193548387096,189.0,0.055248618784530384,10.0,0.9447513812154696,171.0,0.3225806451612903,90.0,0.949748743718593,0.6774193548387096,0.7907949790794979,0.6134853232342223,0.9212459652666389,0.9270329910872873,0.782608695652174,0.16043795959799462,0.8395620404020054,0.21739130434782608,0.833839361726172,0.782608695652174,0.7840903759105131,0.6134853232342224,0.9238756987869755,0.9083335465790834,0.7822753175940476,0.782608695652174,0.031,0.016,0.03125,0.015625,31.25,15.625,13103.0,2045814.0,231081.0,78.69565217391305,50.43478260869565,?,?,?,?
spambase,2,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,355.0,105.0,0.0,77.17391304347827,22.82608695652174,0.0,0.5590007669551879,0.2287048634125913,0.4751999615814305,47.90119918568892,97.27302416124024,444.824115587931,7239.772693380379,-6794.948577792447,0.9670089469302847,15.738636289957345,-14.77162734302706,227.28469939645282,0.4940971726009844,23493.633974398952,0.6559139784946236,183.0,0.049723756906077346,9.0,0.9502762430939227,172.0,0.34408602150537637,96.0,0.953125,0.6559139784946236,0.7770700636942676,0.6005266763511987,0.9329491673102438,0.9382079042581246,0.7717391304347826,0.1655489088462363,0.8344510911537636,0.22826086956521743,0.8306218567488644,0.7717391304347826,0.7727720729594488,0.6005266763511987,0.9330348771434993,0.9154537894792941,0.7716085285063765,0.7717391304347826,0.037,0.016,0.03125,0.015625,31.25,15.625,13103.0,2045814.0,231081.0,77.82608695652173,50.65217391304348,?,?,?,?
spambase,2,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,379.0,81.0,0.0,82.3913043478261,17.608695652173914,0.0,0.6554848731415046,0.17424265638048503,0.41525162126014054,36.49433626108736,85.00165036505396,444.824115587931,4294.340393184798,-3849.516277596867,0.9670089469302847,9.335522593879995,-8.368513646949712,279.0904846591193,0.6067184449111289,28848.618977566275,0.7240143369175627,202.0,0.022099447513812154,4.0,0.9779005524861878,177.0,0.27598566308243727,77.0,0.9805825242718447,0.7240143369175627,0.8329896907216494,0.689565262826674,0.9656428840175053,0.969621115840601,0.8239130434782609,0.1219981540745103,0.8780018459254896,0.17608695652173914,0.8689400989819287,0.8239130434782609,0.8254362509466915,0.689565262826674,0.9656039250023892,0.9535921065235727,0.8233913970849627,0.8239130434782609,0.031,0.022,0.03125,0.03125,31.25,31.25,13103.0,2045814.0,231081.0,83.04347826086956,50.43478260869565,?,?,?,?
spambase,2,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,376.0,84.0,0.0,81.73913043478261,18.26086956521739,0.0,0.6410989950028796,0.18202537793467571,0.4251591171880314,38.12439208854694,87.02970627558874,444.824115587931,5707.867649193466,-5263.043533605534,0.9670089469302847,12.408407933029274,-11.441398986098987,271.7365950720346,0.5907317284174666,28088.47282295976,0.7275985663082437,203.0,0.04419889502762431,8.0,0.9558011049723757,173.0,0.2724014336917563,76.0,0.9620853080568721,0.7275985663082437,0.8285714285714285,0.670000695368871,0.9435434365036931,0.9519464241075214,0.8173913043478261,0.13399163306720668,0.8660083669327934,0.1826086956521739,0.8569061326699753,0.8173913043478261,0.8191593239924887,0.670000695368871,0.9463173183799592,0.9371567544722149,0.8166112956810632,0.8173913043478261,0.033,0.016,0.03125,0.015625,31.25,15.625,13103.0,2045814.0,231081.0,82.17391304347827,50.32608695652174,?,?,?,?
spambase,2,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,366.0,94.0,0.0,79.56521739130434,20.434782608695652,0.0,0.6035355387662289,0.20444905798606566,0.45195362690480373,42.784207907416516,92.42530296546491,445.4453609621441,6229.841823611973,-5784.396462649829,0.9683594803524872,13.543134399156463,-12.574774918803977,251.1305640179176,0.5459360087346035,25962.520466754446,0.6834532374100719,190.0,0.03296703296703297,6.0,0.967032967032967,176.0,0.31654676258992803,88.0,0.9693877551020408,0.6834532374100719,0.80168776371308,0.6432298396650596,0.9402126650328089,0.948907258575869,0.7956521739130434,0.14516596947000449,0.8548340305299955,0.20434782608695654,0.8496154983732623,0.7956521739130434,0.7967618563426465,0.6432298396650596,0.9418978386330591,0.9311690180968049,0.7954627159372575,0.7956521739130434,0.038,0.016,0.03125,0.015625,31.25,15.625,13103.0,2045814.0,231081.0,79.56521739130434,50.0,?,?,?,?
spambase,2,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,377.0,83.0,0.0,81.95652173913044,18.043478260869566,0.0,0.6471349353049909,0.18121955219399666,0.4240518993667841,37.92306540480761,86.71935114332254,445.4453609621441,5798.122264984781,-5352.676904022637,0.9683594803524872,12.604613619532133,-11.636254139179647,273.2943432398215,0.5941181374778728,28253.868690016716,0.7194244604316546,200.0,0.027472527472527472,5.0,0.9725274725274725,177.0,0.2805755395683453,78.0,0.975609756097561,0.7194244604316546,0.8281573498964804,0.6807489780893959,0.9513696734919757,0.9593132194222819,0.8195652173913044,0.12761328443217712,0.872386715567823,0.18043478260869567,0.8642367912170169,0.8195652173913044,0.821000516413908,0.680748978089396,0.9507088977647313,0.935986443467755,0.8191129998910319,0.8195652173913044,0.032,0.015,0.03125,0.015625,31.25,15.625,13103.0,2045814.0,231081.0,82.3913043478261,50.43478260869565,?,?,?,?
spambase,3,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4140.0,461.0,363.0,98.0,0.0,78.74186550976138,21.25813449023861,0.0,0.587453200620948,0.21095071924807585,0.45768050320044923,44.159761604133585,93.63214811904663,446.16755515500336,7386.76851425531,-6940.600959100307,0.9678254992516342,16.02335903309178,-15.055533533840144,245.01140989313265,0.5314781125664483,25328.35935230247,0.6774193548387096,189.0,0.04395604395604396,8.0,0.9560439560439561,174.0,0.3225806451612903,90.0,0.9593908629441624,0.6774193548387096,0.7941176470588235,0.6259277202951747,0.9288372917405175,0.9376733921143923,0.7874186550976139,0.15395534421494816,0.846044655785052,0.21258134490238612,0.8408342651105569,0.7874186550976139,0.7886503083281502,0.6259277202951747,0.9288839411469038,0.9095537810979317,0.7871933526773938,0.7874186550976139,0.032,0.015,0.03125,0.015625,31.25,15.625,13103.0,2045321.0,231574.0,79.39262472885032,50.32537960954447,?,?,?,?
spambase,3,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,380.0,80.0,0.0,82.6086956521739,17.391304347826086,0.0,0.6581895190503614,0.17404603318746578,0.4168545090221179,36.453154422656795,85.32976011379995,444.824115587931,4489.826809016968,-4045.0026934290368,0.9670089469302847,9.760493063080364,-8.79348411615008,279.44396179275304,0.6074868734625066,28885.156687398758,0.7347670250896058,205.0,0.03314917127071823,6.0,0.9668508287292817,175.0,0.26523297491039427,74.0,0.9715639810426541,0.7347670250896058,0.8367346938775511,0.6878616857701738,0.9557813026000515,0.9582066359290824,0.8260869565217391,0.12446910270285164,0.8755308972971484,0.17391304347826086,0.8658156218527521,0.8260869565217391,0.8277707847547512,0.6878616857701738,0.9565176279857457,0.9451805863428618,0.825344091124822,0.8260869565217391,0.038,0.015,0.03125,0.015625,31.25,15.625,13103.0,2045814.0,231081.0,82.6086956521739,50.0,?,?,?,?
spambase,3,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,370.0,90.0,0.0,80.43478260869566,19.565217391304348,0.0,0.6189319047882035,0.19410566931966325,0.4382791497743839,40.65455447870796,89.71536568204438,444.824115587931,6054.843352586481,-5610.01923699855,0.9670089469302847,13.162702940405394,-12.195693993475109,260.2648739397441,0.5657932042168351,26902.68065105337,0.6989247311827957,195.0,0.03314917127071823,6.0,0.9668508287292817,175.0,0.3010752688172043,84.0,0.9701492537313433,0.6989247311827957,0.8125,0.6557243734841156,0.951474286619537,0.9583870454913822,0.8043478260869565,0.13857226617487906,0.861427733825121,0.1956521739130435,0.8542803023659611,0.8043478260869565,0.8057929841897233,0.6557243734841155,0.9513963685893049,0.9422865109449318,0.8039772727272727,0.8043478260869565,0.031,0.016,0.03125,0.015625,31.25,15.625,13103.0,2045814.0,231081.0,81.08695652173913,50.54347826086956,?,?,?,?
spambase,3,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,356.0,104.0,0.0,77.3913043478261,22.608695652173914,0.0,0.5635912499315829,0.22642523983624946,0.4743230701366207,47.42374233860058,97.09352523532723,444.824115587931,6141.896082464355,-5697.071966876423,0.9670089469302847,13.351948005357292,-12.384939058427006,229.5821362792404,0.49909160060704433,23731.112085978064,0.6559139784946236,183.0,0.04419889502762431,8.0,0.9558011049723757,173.0,0.34408602150537637,96.0,0.9581151832460733,0.6559139784946236,0.7787234042553192,0.606453846229852,0.9406324877720351,0.9427787762888471,0.7739130434782608,0.16219796001126152,0.8378020399887384,0.22608695652173916,0.8341724795361326,0.7739130434782608,0.7748537362524411,0.606453846229852,0.9432271581787671,0.9301282607043556,0.773806146572104,0.7739130434782608,0.021,0.015,0.015625,0.015625,15.625,15.625,13103.0,2045814.0,231081.0,77.82608695652173,50.43478260869565,?,?,?,?
spambase,3,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01611271507E7,4141.0,460.0,370.0,90.0,0.0,80.43478260869566,19.565217391304348,0.0,0.6216621278306802,0.1941790917499395,0.439398430795872,40.669932474631956,89.94448154620417,444.824115587931,5664.90353620806,-5220.079420620129,0.9670089469302847,12.315007687408826,-11.347998740478541,260.1144654098613,0.5654662291518724,26887.13344106925,0.6845878136200717,191.0,0.011049723756906077,2.0,0.988950276243094,179.0,0.3154121863799283,88.0,0.9896373056994818,0.6845878136200717,0.809322033898305,0.6667595807229765,0.95525653973346,0.9718688713716943,0.8043478260869565,0.1308097362237909,0.8691902637762091,0.1956521739130435,0.8640290816924889,0.8043478260869565,0.8053026963364565,0.6667595807229765,0.9550110979382287,0.9440641960203721,0.804214588377724,0.8043478260869565,0.053,0.016,0.0625,0.015625,62.5,15.625,13103.0,2045814.0,231081.0,80.8695652173913,50.21739130434783,?,?,?,?
